dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 13:34:39,5,146,198,321,141,-18,Amazon,Airbnb
2023-12-04 13:34:42,56,99,214,517,43,260,Youtube,Airbnb
2023-12-04 13:34:46,13,47,120,205,34,51,Bing,Facebook
2023-12-04 13:34:48,6,46,99,244,40,105,Amazon,Facebook
2023-12-04 13:34:51,62,86,207,295,24,64,Youtube,Facebook
2023-12-04 13:34:56,11,32,91,161,21,49,Bing,Youtube
2023-12-04 13:34:58,11,74,160,292,63,69,Amazon,Youtube
2023-12-04 13:35:00,73,97,263,395,24,108,Youtube,Youtube
2023-12-04 13:35:06,14,66,138,208,52,18,Bing,cirtic
2023-12-04 13:35:07,11,62,118,271,51,102,Amazon,cirtic
2023-12-04 13:35:11,57,81,214,308,24,70,Youtube,cirtic
2023-12-04 13:35:16,11,41,109,193,30,54,Bing,when would there be
2023-12-04 13:35:18,5,55,135,330,50,145,Amazon,when would there be
2023-12-04 13:35:20,58,80,210,282,22,50,Youtube,when would there be
2023-12-04 13:35:25,10,36,113,194,26,55,Bing,search the map for new
2023-12-04 13:35:27,5,46,101,260,41,118,Amazon,search the map for new
2023-12-04 13:35:33,41,125,601,770,84,85,Youtube,search the map for new
2023-12-04 13:35:37,8,32,82,169,24,63,Bing,suggestions on finals
2023-12-04 13:35:39,11,55,114,254,44,96,Amazon,suggestions on finals
2023-12-04 13:35:42,41,65,181,264,24,59,Youtube,suggestions on finals
2023-12-04 13:35:46,7,35,90,181,28,63,Bing,start
2023-12-04 13:35:48,23,69,128,265,46,91,Amazon,start
2023-12-04 13:35:51,52,77,203,274,25,46,Youtube,start
2023-12-04 13:35:56,29,51,109,176,22,45,Bing,ending
2023-12-04 13:35:58,73,103,145,245,30,70,Amazon,ending
2023-12-04 13:36:01,92,119,240,318,27,51,Youtube,ending
2023-12-04 13:36:06,10,37,100,189,27,62,Bing,safety
2023-12-04 13:36:08,11,33,70,176,22,84,Amazon,safety
2023-12-04 13:36:10,59,92,217,290,33,40,Youtube,safety
2023-12-04 13:36:15,10,33,89,157,23,45,Bing,data
2023-12-04 13:36:18,19,44,80,171,25,66,Amazon,data
2023-12-04 13:36:20,76,96,216,294,20,58,Youtube,data
2023-12-04 13:36:26,7,228,283,377,221,-127,Bing,DDIO
2023-12-04 13:36:28,12,73,381,530,61,88,Amazon,DDIO
2023-12-04 13:36:31,43,113,273,378,70,35,Youtube,DDIO
2023-12-04 13:36:35,12,35,100,190,23,67,Bing,MSFG
2023-12-04 13:36:37,10,39,78,190,29,83,Amazon,MSFG
2023-12-04 13:36:40,136,166,300,379,30,49,Youtube,MSFG
2023-12-04 13:36:45,11,36,95,195,25,75,Bing,HOA
2023-12-04 13:36:46,8,33,85,201,25,91,Amazon,HOA
2023-12-04 13:36:48,82,113,257,355,31,67,Youtube,HOA
2023-12-04 13:36:53,12,35,112,184,23,49,Bing,FAFR
2023-12-04 13:36:55,28,53,93,251,25,133,Amazon,FAFR
2023-12-04 13:36:58,61,88,232,310,27,51,Youtube,FAFR
2023-12-04 13:37:02,11,36,100,189,25,64,Bing,WieSOichDichEmpfangen
2023-12-04 13:37:04,4,29,68,179,25,86,Amazon,WieSOichDichEmpfangen
2023-12-04 13:37:06,68,98,237,305,30,38,Youtube,WieSOichDichEmpfangen
